,ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Skill Moves,Position,Joined,Contract Valid Until,Height,Weight,Release Clause,expired contract,Years Playing
16192,205267,J. Rodríguez,25,Mexico,58,64,Puebla FC,130.0,1.0,Right,1.0,1.0,GK,2012,2022-01-01,6.083333333333333,176.0,247.0,si,0
16193,222931,J. Doherty,22,Northern Ireland,58,69,Crawley Town,190.0,1.0,Left,1.0,2.0,LB,2017,2020-01-01,5.833333333333333,154.0,449.0,si,0
16194,232403,T. Maya,21,Colombia,58,68,Atlético Huila,180.0,1.0,Left,1.0,2.0,LB,2018,2021-01-01,5.75,157.0,279.0,si,0
16195,228052,Du Changjie,20,China PR,58,65,Henan Jianye FC,180.0,2.0,Right,1.0,2.0,ST,2017,2021-01-01,5.833333333333333,176.0,423.0,si,0
16196,244692,J. Christensen,17,Denmark,58,73,FC Nordsjælland,250.0,1.0,Right,1.0,2.0,CM,2018,2021-01-01,5.916666666666667,152.0,469.0,si,0
16197,243669,J. Anthony,18,England,58,73,Bournemouth,260.0,4.0,Left,1.0,2.0,ST,2018,2019-01-01,5.75,137.0,657.0,si,0
16198,243670,J. Boote,18,England,58,71,Bournemouth,230.0,4.0,Right,1.0,2.0,CM,2018,2019-01-01,5.75,139.0,581.0,si,0
16199,233687,T. Odusina,18,England,58,74,Norwich City,240.0,2.0,Right,1.0,2.0,CB,2016,2021-01-01,6.083333333333333,163.0,606.0,si,0
16200,242391,M. Pattier,22,France,58,66,FC Lorient,140.0,1.0,Right,1.0,1.0,GK,2018,2021-01-01,6.0,165.0,273.0,si,0
16201,246234,J. Cobián,19,Mexico,58,67,Club Necaxa,190.0,1.0,Left,1.0,2.0,LM,2018,2021-01-01,5.75,154.0,361.0,si,0
16202,233948,Gao Huaze,20,China PR,58,64,Hebei China Fortune FC,180.0,2.0,Right,1.0,2.0,LM,2018,2022-01-01,5.833333333333333,150.0,423.0,si,0
16203,241884,D. Sugioka,19,Japan,58,70,Shonan Bellmare,190.0,1.0,Left,1.0,2.0,LWB,2017,2021-01-01,6.0,165.0,276.0,si,0
16204,176860,C. Månsson,37,Sweden,58,58,Kristiansund BK,10.0,1.0,Right,1.0,1.0,GK,2014,2018-01-01,6.166666666666667,194.0,13.0,si,0
16205,245724,D. Villa,20,Mexico,58,66,Club Atlas,190.0,2.0,Left,1.0,2.0,LM,2018,2021-01-01,5.583333333333333,154.0,361.0,si,0
16206,225245,R. Coughlan,21,Republic of Ireland,58,69,Cork City,220.0,1.0,Right,1.0,2.0,ST,2018,2019-01-01,5.833333333333333,165.0,350.0,si,0
16207,244957,A. Álvarez,19,Colombia,58,70,América de Cali,190.0,1.0,Right,1.0,2.0,LB,2015,2021-01-01,5.75,154.0,295.0,si,0
16208,245214,A. Estupiñán,23,Colombia,58,64,Deportivo Pasto,170.0,1.0,Right,1.0,2.0,CM,2018,2021-01-01,5.75,159.0,264.0,si,0
16209,210911,T. Al Kaabi,26,Saudi Arabia,58,60,Al Hazem,130.0,2.0,Right,1.0,2.0,CDM,2014,2022-01-01,5.416666666666667,137.0,224.0,si,0
16210,229087,H. Rodgers,21,England,58,64,Accrington Stanley,150.0,1.0,Right,1.0,2.0,RB,2018,2020-01-01,6.166666666666667,174.0,293.0,si,0
16211,237279,S. Shome,20,Canada,58,66,Montreal Impact,190.0,1.0,Right,1.0,2.0,CM,2017,2018-01-01,5.833333333333333,152.0,323.0,si,0
16212,237535,T. Matsumoto,19,Japan,58,74,Sanfrecce Hiroshima,270.0,1.0,Right,1.0,2.0,CM,2017,2018-01-01,5.833333333333333,146.0,506.0,si,0
16213,237536,M. İnan,18,Turkey,58,72,Antalyaspor,260.0,1.0,Right,1.0,2.0,CM,2017,2019-01-01,6.0,161.0,683.0,si,0
16214,228577,A. Little,21,England,58,69,Oxford United,220.0,1.0,Right,1.0,2.0,CM,2018,2023-01-01,5.666666666666667,139.0,429.0,no,5
16215,224482,J. Brinch,23,Denmark,58,66,Esbjerg fB,160.0,1.0,Right,1.0,2.0,RB,2014,2019-01-01,6.0,148.0,232.0,si,0
16216,233442,J. Osei-Tutu,19,England,58,74,Arsenal,240.0,4.0,Right,1.0,2.0,RB,2015,2021-01-01,5.833333333333333,159.0,606.0,si,0
16217,239330,Y. Emghames,20,Germany,58,71,Hannover 96,250.0,3.0,Left,1.0,3.0,RM,2017,2019-01-01,5.75,152.0,606.0,si,0
16218,242658,A. Björnström,22,Sweden,58,66,IK Sirius,160.0,1.0,Right,1.0,2.0,LB,2018,2021-01-01,5.75,143.0,232.0,si,0
16219,229347,M. Donohue,20,England,58,71,Fleetwood Town,250.0,1.0,Right,1.0,3.0,RM,2017,2019-01-01,5.833333333333333,128.0,594.0,si,0
16220,232675,M. Al Mufarrij,21,Saudi Arabia,58,71,Al Taawoun,220.0,3.0,Left,1.0,2.0,CB,2016,2019-06-30,5.916666666666667,148.0,4585.06080634501,si,0
16221,190179,D. Cornell,27,Wales,58,61,Northampton Town,110.0,2.0,Right,1.0,1.0,GK,2016,2020-01-01,6.166666666666667,174.0,201.0,si,0
16222,239332,T. Baller,19,Germany,58,73,Hannover 96,270.0,2.0,Right,1.0,3.0,CAM,2017,2019-01-01,5.75,148.0,655.0,si,0
16223,243174,Park Kwang Il,27,Korea Republic,58,58,Jeonnam Dragons,130.0,1.0,Right,1.0,2.0,RM,2018,2021-01-01,5.75,150.0,163.0,si,0
16224,243943,Javi López,17,Spain,58,71,Elche CF,210.0,1.0,Right,1.0,2.0,CM,2017,2019-01-01,5.75,154.0,457.0,si,0
16225,193512,M. Heča,27,Czech Republic,58,59,Sparta Praha,100.0,1.0,Right,1.0,1.0,GK,2018,2021-01-01,6.083333333333333,181.0,228.0,si,0
16226,245481,Y. Al Bakr,20,Saudi Arabia,58,71,Al Faisaly,220.0,2.0,Right,1.0,2.0,RB,2017,2021-01-01,5.583333333333333,137.0,501.0,si,0
16227,244458,A. Sebald,21,Germany,58,67,FC Hansa Rostock,150.0,1.0,Right,1.0,1.0,GK,2017,2020-01-01,6.166666666666667,176.0,248.0,si,0
16228,245994,A. Gomez Mancini,17,France,58,76,Angers SCO,250.0,2.0,Left,1.0,3.0,CAM,2018,2021-01-01,5.916666666666667,154.0,656.0,si,0
16229,242411,S. Santoro,18,Italy,58,78,Palermo,260.0,1.0,Right,1.0,2.0,CM,2017,2020-01-01,5.916666666666667,163.0,676.0,si,0
16230,240620,A. Ba,20,France,58,66,Southend United,190.0,1.0,Right,1.0,2.0,ST,2017,2019-01-01,5.75,176.0,371.0,si,0
16231,233197,Gui Hong,23,China PR,58,65,Hebei China Fortune FC,180.0,2.0,Right,1.0,2.0,ST,2016,2019-01-01,6.083333333333333,183.0,423.0,si,0
16232,236525,R. Lowry,24,Australia,58,60,Wellington Phoenix,130.0,1.0,Left,1.0,2.0,CB,2016,2019-01-01,5.916666666666667,154.0,172.0,si,0
16233,246253,R. Tugarev,19,Russia,58,69,Lokomotiv Moscow,210.0,1.0,Right,1.0,2.0,LM,2016,2021-01-01,5.583333333333333,139.0,483.0,si,0
16234,243950,F. Ourega,25,France,58,59,Paris FC,150.0,1.0,Right,1.0,2.0,RW,2018,2019-01-01,5.75,163.0,274.0,si,0
16235,245230,M. Salaba,18,Austria,58,71,SV Mattersburg,180.0,1.0,Right,1.0,1.0,GK,2018,2021-01-01,6.166666666666667,170.0,374.0,si,0
16236,244975,F. Maddaloni,23,France,58,64,Chamois Niortais Football Club,130.0,1.0,Right,1.0,1.0,GK,2018,2019-01-01,6.333333333333333,194.0,254.0,si,0
16237,230896,A. Barnes,21,England,58,69,Colchester United,190.0,2.0,Right,1.0,2.0,RB,2018,2019-01-01,6.083333333333333,168.0,371.0,si,0
16238,241649,R. Emanuelsson,26,Sweden,58,62,IF Brommapojkarna,120.0,1.0,Right,1.0,1.0,GK,2015,2019-01-01,6.25,192.0,159.0,si,0
16239,225778,T. Robinson,20,England,58,72,Bradford City,250.0,1.0,Left,1.0,2.0,LB,2017,2020-01-01,5.666666666666667,150.0,594.0,si,0
16240,236530,L. O'Brien,19,England,58,72,Bradford City,270.0,3.0,Left,1.0,2.0,LDM,2016,2019-06-30,5.666666666666667,139.0,4585.06080634501,si,0
16241,242162,H. Evjen,18,Norway,58,70,FK Bodø/Glimt,210.0,1.0,Right,1.0,2.0,RW,2017,2020-01-01,5.75,154.0,305.0,si,0
16242,243442,E. Aiwu,17,Austria,58,76,FC Admira Wacker Mödling,230.0,1.0,Right,1.0,2.0,RCB,2018,2021-01-01,6.0,170.0,477.0,si,0
16243,224499,M. Lund,21,England,58,67,Doncaster Rovers,170.0,1.0,Right,1.0,2.0,RB,2014,2019-01-01,6.083333333333333,165.0,332.0,si,0
16244,228596,E. Kaja,20,Albania,58,67,Livingston FC,200.0,1.0,Right,1.0,2.0,CAM,2016,2019-06-30,5.833333333333333,172.0,4585.06080634501,si,0
16245,231924,A. Curry,21,England,58,73,Hull City,250.0,3.0,Left,1.0,2.0,CB,2015,2019-01-01,6.166666666666667,187.0,631.0,si,0
16246,244212,P. Sokołowski,23,Poland,58,64,Piast Gliwice,150.0,1.0,Right,1.0,2.0,CDM,2018,2020-01-01,5.916666666666667,161.0,233.0,si,0
16247,243701,A. Kaltoft,20,Denmark,58,70,Vendsyssel FF,200.0,1.0,Right,1.0,2.0,RCB,2017,2020-01-01,6.333333333333333,172.0,290.0,si,0
16248,244725,E. Linthorst,18,Netherlands,58,70,VVV-Venlo,210.0,1.0,Right,1.0,2.0,CM,2018,2019-01-01,6.0,161.0,347.0,si,0
16249,176631,B. Lekström,37,Sweden,58,58,Hammarby IF,10.0,1.0,Right,1.0,1.0,GK,2017,2018-01-01,6.25,190.0,13.0,si,0
16250,243959,L. Schneider,18,Germany,58,76,FC Energie Cottbus,240.0,1.0,Right,1.0,2.0,CB,2017,2019-01-01,6.0,170.0,498.0,si,0
16251,183031,Han Feng,34,China PR,58,58,Guangzhou R&F; FC,50.0,2.0,Right,1.0,1.0,GK,2017,2019-01-01,6.166666666666667,152.0,108.0,si,0
16252,232696,D. Ogawa,26,Japan,58,58,Júbilo Iwata,140.0,1.0,Right,1.0,3.0,LM,2014,2021-01-01,5.666666666666667,161.0,175.0,si,0
16253,235768,F. Quiroz,20,Chile,58,68,Club Deportes Temuco,210.0,1.0,Right,1.0,2.0,RW,2016,2019-01-01,5.75,161.0,326.0,si,0
16254,244728,S. Steijn,16,Netherlands,58,72,VVV-Venlo,250.0,1.0,Right,1.0,3.0,CAM,2016,2019-06-30,5.666666666666667,134.0,4585.06080634501,si,0
16255,237305,L. Ketterer,24,United States,58,62,Columbus Crew SC,120.0,1.0,Right,1.0,1.0,GK,2017,2021-01-01,6.25,181.0,189.0,si,0
16256,242169,A. Nilsson,24,Sweden,58,60,Trelleborgs FF,130.0,1.0,Right,1.0,2.0,LB,2018,2018-01-01,5.75,150.0,172.0,si,0
16257,243449,L. Perrin,19,France,58,73,Olympique de Marseille,250.0,2.0,Right,1.0,2.0,CB,2018,2021-01-01,6.166666666666667,157.0,631.0,si,0
16258,231674,C. Coll,26,Republic of Ireland,58,59,Derry City,120.0,1.0,Left,1.0,2.0,LB,2018,2019-01-01,5.833333333333333,141.0,195.0,si,0
16259,212475,C. Camacho,23,Mexico,58,64,Club Necaxa,170.0,2.0,Right,1.0,2.0,RM,2018,2019-01-01,5.833333333333333,165.0,323.0,si,0
16260,241915,S. Sørløkk,21,Norway,58,65,Ranheim Fotball,180.0,1.0,Right,1.0,2.0,CM,2016,2019-01-01,6.166666666666667,163.0,261.0,si,0
16261,236796,N. Awassi,20,Germany,58,71,VfL Sportfreunde Lotte,220.0,1.0,Right,1.0,2.0,CB,2018,2020-01-01,6.333333333333333,183.0,457.0,si,0
16262,242428,R. Hirakawa,18,Japan,58,78,FC Tokyo,260.0,1.0,Right,1.0,2.0,CM,2017,2021-01-01,5.75,159.0,585.0,si,0
16263,243964,C. Cooke,25,England,58,63,St. Mirren,170.0,1.0,Right,1.0,2.0,ST,2018,2020-01-01,6.083333333333333,168.0,310.0,si,0
16264,28157,P. van der Vlag,40,Netherlands,58,58,FC Emmen,10.0,1.0,Right,1.0,1.0,GK,2017,2019-01-01,6.083333333333333,168.0,15.0,si,0
16266,233725,T. Nijhuis,19,Netherlands,58,66,FC Utrecht,140.0,1.0,Right,1.0,1.0,GK,2015,2019-01-01,6.416666666666667,183.0,238.0,si,0
16267,235261,L. Bogdan,22,Croatia,58,65,Livorno,150.0,1.0,Right,1.0,2.0,CB,2018,2023-01-01,6.416666666666667,168.0,525.0,no,5
16268,235773,L. Wildin,20,Antigua & Barbuda,58,66,Stevenage,160.0,1.0,Right,1.0,2.0,RB,2018,2021-01-01,5.833333333333333,165.0,312.0,si,0
16269,241918,M. Lillebo,23,Norway,58,63,Ranheim Fotball,170.0,1.0,Right,1.0,2.0,ST,2017,2019-01-01,6.0,163.0,225.0,si,0
16270,231935,R. Kim,21,Russia,58,68,Pohang Steelers,160.0,1.0,Right,1.0,1.0,GK,2015,2020-01-01,6.25,181.0,232.0,si,0
16271,244735,M. Irigoyemborde,23,France,58,64,AS Béziers,170.0,1.0,Left,1.0,2.0,CM,2017,2021-01-01,5.833333333333333,159.0,332.0,si,0
16272,232704,T. Ominami,20,Japan,57,72,Júbilo Iwata,210.0,1.0,Right,1.0,2.0,LCB,2015,2021-01-01,6.0,159.0,563.0,si,0
16273,236800,I. Angulo,19,Colombia,57,78,Envigado FC,240.0,1.0,Right,1.0,2.0,LS,2016,2020-01-01,5.583333333333333,137.0,564.0,si,0
16274,242688,G. Carvajal,18,Colombia,57,77,América de Cali,190.0,1.0,Right,1.0,2.0,CDM,2018,2021-01-01,5.916666666666667,159.0,447.0,si,0
16275,242433,C. Akono,18,Germany,57,75,SC Preußen Münster,220.0,1.0,Left,1.0,2.0,CF,2018,2021-01-01,6.25,174.0,457.0,si,0
16276,242689,S. Pabón,22,Colombia,57,65,Junior FC,110.0,1.0,Right,1.0,1.0,GK,2018,2021-01-01,6.166666666666667,174.0,176.0,si,0
16277,226818,C. Donovan,22,United States,57,70,Houston Dynamo,180.0,1.0,Left,1.0,2.0,CB,2018,2018-01-01,6.166666666666667,176.0,383.0,si,0
16278,231939,Park Jung Ho,21,Korea Republic,57,67,Jeonbuk Hyundai Motors,150.0,1.0,Right,1.0,2.0,CB,2016,2021-01-01,6.0,165.0,225.0,si,0
16279,242947,R. Kehr,18,Germany,57,76,Borussia Dortmund,220.0,3.0,Left,1.0,2.0,ST,2018,2021-01-01,6.166666666666667,176.0,512.0,si,0
16280,245763,M. Soumaré,20,France,57,67,La Berrichonne de Châteauroux,140.0,1.0,Right,1.0,2.0,RB,2018,2020-01-01,6.083333333333333,174.0,273.0,si,0
16281,221956,S. Pirkl,21,Austria,57,67,FC Wacker Innsbruck,150.0,1.0,Left,1.0,2.0,CDM,2018,2019-01-01,5.75,152.0,248.0,si,0
16282,230149,J. Senior,21,England,57,64,Luton Town,120.0,1.0,Left,1.0,2.0,LB,2016,2019-01-01,5.666666666666667,139.0,234.0,si,0
16283,233221,S. Jiménez,20,Colombia,57,74,Envigado FC,200.0,1.0,Right,1.0,2.0,RB,2016,2021-01-01,5.75,154.0,395.0,si,0
16284,242694,T. Nagura,20,Japan,57,73,V-Varen Nagasaki,230.0,1.0,Right,1.0,3.0,CAM,2018,2019-01-01,5.5,139.0,431.0,si,0
16285,237831,S. Seedorf,20,Netherlands,57,72,Bradford City,230.0,1.0,Right,1.0,3.0,RM,2017,2020-01-01,5.666666666666667,150.0,546.0,si,0
16286,244999,N. Böhmer,18,Germany,57,69,RB Leipzig,150.0,2.0,Right,1.0,2.0,CB,2018,2019-01-01,5.833333333333333,154.0,285.0,si,0
16287,237576,N. Insfrán,23,Argentina,57,65,Gimnasia y Esgrima La Plata,110.0,1.0,Right,1.0,1.0,GK,2018,2021-01-01,5.916666666666667,183.0,187.0,si,0
16288,238602,J. Barjonas,19,Scotland,57,75,Bury,220.0,3.0,Right,1.0,2.0,CM,2016,2019-01-01,5.666666666666667,159.0,4585.06080634501,si,0
16289,244746,L. Ntumba,17,France,57,79,Dijon FCO,190.0,1.0,Left,1.0,1.0,GK,2018,2021-01-01,6.333333333333333,172.0,570.0,si,0
16290,234251,K. O'Connell,18,England,57,69,Bournemouth,170.0,4.0,Right,1.0,2.0,LM,2016,2019-01-01,5.75,141.0,357.0,si,0
16291,241419,M. Bird,17,England,57,78,Derby County,220.0,3.0,Left,1.0,2.0,CM,2017,2020-01-01,6.0,150.0,638.0,si,0
16292,184843,B. Tozer,28,England,57,57,Cheltenham Town,80.0,2.0,Right,1.0,2.0,CB,2018,2020-01-01,6.083333333333333,179.0,140.0,si,0
16293,232460,M. Tokida,20,Japan,57,64,Vegalta Sendai,130.0,1.0,Left,1.0,2.0,CB,2016,2021-01-01,6.166666666666667,179.0,189.0,si,0
16294,245004,V. Vanbaleghem,21,France,57,65,La Berrichonne de Châteauroux,130.0,1.0,Right,1.0,2.0,CM,2018,2021-01-01,6.083333333333333,181.0,254.0,si,0
16295,245516,H. Hawsawi,20,Saudi Arabia,57,70,Al Faisaly,180.0,2.0,Right,1.0,2.0,CB,2016,2022-01-01,6.0,168.0,410.0,si,0
16296,245517,B. Bashir,20,Saudi Arabia,57,66,Al Faisaly,140.0,2.0,Right,1.0,2.0,CDM,2018,2022-01-01,5.833333333333333,165.0,259.0,si,0
16297,245007,G. Volpe,22,Italy,57,64,US Cremonese,110.0,1.0,Right,1.0,1.0,GK,2018,2020-01-01,6.166666666666667,183.0,198.0,si,0
16298,240400,C. Manicone,20,Italy,57,72,FC Lugano,230.0,1.0,Right,1.0,2.0,ST,2017,2021-01-01,6.0,172.0,477.0,si,0
16299,242192,M. Herrera,30,Colombia,57,57,La Equidad,80.0,1.0,Right,1.0,2.0,CB,2018,2021-01-01,5.916666666666667,161.0,108.0,si,0
16300,242449,J. Caballero,20,Colombia,57,69,Atlético Bucaramanga,190.0,1.0,Right,1.0,2.0,RM,2018,2019-01-01,5.916666666666667,159.0,295.0,si,0
16301,243217,Kim Min Jun,25,Korea Republic,57,60,Jeonnam Dragons,130.0,1.0,Right,1.0,2.0,CM,2018,2021-01-01,5.833333333333333,157.0,172.0,si,0
16302,234258,S. Seddon,20,England,57,73,Stevenage,200.0,3.0,Left,1.0,2.0,LB,2016,2019-01-15,5.833333333333333,150.0,4585.06080634501,si,0
16303,245523,M. Al Mutairi,19,Saudi Arabia,57,73,Al Hazem,220.0,1.0,Left,1.0,2.0,CAM,2017,2022-01-01,5.5,134.0,501.0,si,0
16304,234261,M. Platt,20,England,57,64,Accrington Stanley,130.0,4.0,Right,1.0,2.0,CB,2016,2019-06-30,6.166666666666667,179.0,4585.06080634501,si,0
16305,239125,E. Botheim,18,Norway,57,76,Rosenborg BK,220.0,1.0,Right,1.0,2.0,ST,2016,2020-01-01,6.083333333333333,165.0,424.0,si,0
16306,245781,J. Quiñones,20,Colombia,57,67,Atlético Bucaramanga,150.0,1.0,Right,1.0,2.0,LCB,2018,2019-01-01,6.083333333333333,163.0,233.0,si,0
16307,226838,Wang Guoming,28,China PR,57,58,Henan Jianye FC,80.0,2.0,Right,1.0,1.0,GK,2016,2018-01-01,6.166666666666667,179.0,178.0,si,0
16308,242198,A. Kabashi,21,Sweden,57,63,IF Elfsborg,150.0,1.0,Right,1.0,2.0,ST,2018,2019-01-01,5.916666666666667,157.0,218.0,si,0
16309,246294,J. Chávez,21,Mexico,57,67,Tiburones Rojos de Veracruz,170.0,1.0,Right,1.0,2.0,RW,2018,2021-01-01,5.5,150.0,315.0,si,0
16310,11800,C. Weale,36,England,57,57,Exeter City,10.0,1.0,Left,1.0,1.0,GK,2018,2019-01-01,6.166666666666667,185.0,18.0,si,0
16311,246297,H. Abdelli,18,France,57,69,Le Havre AC,170.0,1.0,Right,1.0,2.0,CAM,2018,2021-01-01,6.166666666666667,183.0,332.0,si,0
16312,241434,T. Golden,18,England,57,70,Wigan Athletic,160.0,3.0,Right,1.0,2.0,RB,2018,2019-01-01,5.833333333333333,143.0,404.0,si,0
16313,243482,F. Godoy,18,Argentina,57,79,Unión de Santa Fe,210.0,1.0,Right,1.0,2.0,CB,2017,2021-01-01,6.083333333333333,174.0,525.0,si,0
16314,246042,D. Tejeda,20,Mexico,57,67,Tiburones Rojos de Veracruz,170.0,1.0,Right,1.0,2.0,CM,2017,2021-01-01,5.916666666666667,154.0,315.0,si,0
16315,220187,M. Jay,22,England,57,63,Exeter City,140.0,2.0,Right,1.0,2.0,ST,2012,2019-01-01,5.583333333333333,141.0,273.0,si,0
16316,245019,S. Woods,19,England,57,71,Crystal Palace,200.0,3.0,Right,1.0,2.0,CB,2017,2020-01-01,6.083333333333333,170.0,505.0,si,0
16317,246299,D. Diani,20,France,57,67,Grasshopper Club Zürich,150.0,1.0,Left,1.0,2.0,CDM,2018,2022-01-01,6.333333333333333,170.0,248.0,si,0
16318,244508,O. Atilgan,18,Germany,57,76,SG Dynamo Dresden,220.0,2.0,Right,1.0,2.0,ST,2018,2021-01-01,5.833333333333333,141.0,490.0,si,0
16319,245276,M. Al Rubaie,20,Saudi Arabia,57,71,Al Batin,190.0,2.0,Right,1.0,1.0,GK,2016,2019-06-30,6.25,176.0,4585.06080634501,si,0
16320,245788,C. Fox,19,England,57,72,Wycombe Wanderers,200.0,1.0,Right,1.0,2.0,CB,2016,2019-01-01,6.083333333333333,187.0,4585.06080634501,si,0
16321,246300,B. Vera,19,Colombia,57,73,Itagüí Leones FC,200.0,1.0,Right,1.0,2.0,CB,2018,2021-01-01,5.916666666666667,163.0,395.0,si,0
16322,240669,L. Maloney,18,Germany,57,77,1. FC Union Berlin,190.0,2.0,Right,1.0,2.0,CDM,2017,2019-01-01,6.166666666666667,196.0,494.0,si,0
16323,230942,J. Pask,20,England,57,68,West Ham United,160.0,6.0,Right,1.0,2.0,CB,2014,2020-01-01,6.166666666666667,168.0,336.0,si,0
16324,245536,A. Errico,19,Italy,57,70,Frosinone,200.0,1.0,Right,1.0,2.0,CF,2018,2021-01-01,5.833333333333333,154.0,485.0,si,0
16325,246305,T. Moschión,18,Argentina,57,72,Club Atlético Colón,190.0,1.0,Right,1.0,2.0,CDM,2018,2021-01-01,5.583333333333333,146.0,404.0,si,0
16326,241954,Y. Al Shammari,20,Saudi Arabia,57,69,Al Batin,190.0,2.0,Right,1.0,2.0,ST,2017,2020-01-01,5.916666666666667,143.0,352.0,si,0
16327,223011,F. Sollacaro,24,France,57,64,AC Ajaccio,110.0,1.0,Right,1.0,1.0,GK,2014,2019-01-01,5.916666666666667,165.0,215.0,si,0
16328,243235,O. Mbaizo,20,Cameroon,57,68,Philadelphia Union,160.0,1.0,Right,1.0,2.0,RB,2018,2021-01-01,5.833333333333333,154.0,272.0,si,0
16329,233252,O. Patiño,21,Colombia,57,68,Rionegro Águilas,140.0,1.0,Right,1.0,1.0,GK,2018,2021-01-01,6.083333333333333,161.0,217.0,si,0
16330,242468,J. Arboleda,23,Colombia,57,63,Boyacá Chicó FC,140.0,1.0,Right,1.0,2.0,RM,2018,2021-01-01,6.083333333333333,161.0,217.0,si,0
16331,224550,Wang Yaopeng,23,China PR,57,61,Dalian YiFang FC,110.0,1.0,Right,1.0,2.0,LCB,2014,2018-01-01,6.166666666666667,176.0,245.0,si,0
16332,242728,O. Shannon,22,England,57,66,Atlanta United,160.0,1.0,Right,1.0,2.0,CAM,2018,2019-01-01,6.0,170.0,272.0,si,0
16333,229674,B. Tollitt,23,England,57,63,Tranmere Rovers,140.0,2.0,Right,1.0,2.0,RM,2016,2019-01-01,6.0,168.0,273.0,si,0
16334,239146,L. Kunga,19,United States,57,73,Atlanta United,220.0,1.0,Left,1.0,2.0,LM,2018,2021-01-01,5.666666666666667,150.0,468.0,si,0
16335,228139,E. Bird,25,United States,57,62,Houston Dynamo,140.0,1.0,Right,1.0,2.0,CM,2018,2023-01-01,5.916666666666667,170.0,221.0,no,5
16336,244011,M. Zach,18,Germany,57,70,Hallescher FC,150.0,1.0,Right,1.0,1.0,GK,2018,2019-01-01,6.166666666666667,174.0,311.0,si,0
16337,244780,E. Masciangelo,21,Italy,57,65,FC Lugano,130.0,1.0,Left,1.0,2.0,LB,2018,2020-01-01,5.833333333333333,152.0,198.0,si,0
16338,245804,E. Mergen,18,Turkey,57,76,Alanyaspor,220.0,1.0,Right,1.0,2.0,ST,2018,2022-01-01,5.833333333333333,132.0,578.0,si,0
16339,246316,Y. Soma,21,Japan,57,64,Nagoya Grampus,150.0,1.0,Right,1.0,3.0,CF,2018,2019-01-01,5.416666666666667,146.0,218.0,si,0
16340,244013,N. Fiedler,20,Germany,57,68,Hallescher FC,180.0,1.0,Left,1.0,2.0,LM,2018,2019-01-01,5.75,150.0,297.0,si,0
16341,227630,C. Kirk,20,England,57,72,Crewe Alexandra,230.0,2.0,Right,1.0,3.0,LM,2015,2021-01-01,5.833333333333333,152.0,546.0,si,0
16342,243502,J. Bursztyn,20,Poland,57,65,Pogoń Szczecin,120.0,1.0,Right,1.0,1.0,GK,2017,2021-01-01,6.083333333333333,187.0,186.0,si,0
16343,237615,G. Poluzzi,30,Italy,57,58,SPAL,80.0,2.0,Right,1.0,1.0,GK,2017,2019-01-01,6.083333333333333,163.0,150.0,si,0
16344,202800,J. Sullivan,27,Republic of Ireland,57,59,Bray Wanderers,100.0,1.0,Right,1.0,2.0,LCM,2016,2018-01-01,6.166666666666667,185.0,163.0,si,0
16345,245553,J. Scott,17,Scotland,57,74,Motherwell,210.0,1.0,Right,1.0,2.0,ST,2016,2019-01-01,6.166666666666667,192.0,499.0,si,0
16346,235058,O. Al Saleem,21,Saudi Arabia,57,67,Ettifaq FC,140.0,3.0,Left,1.0,2.0,LB,2016,2020-01-01,6.0,139.0,259.0,si,0
16347,244275,A. Wilson,18,England,57,80,Newcastle United,230.0,3.0,Left,1.0,3.0,LM,2018,2020-01-01,5.75,154.0,667.0,si,0
16348,243764,B. Kavanagh,17,Republic of Ireland,57,80,Shamrock Rovers,230.0,1.0,Left,1.0,2.0,LM,2018,2020-01-01,5.666666666666667,139.0,587.0,si,0
16349,220981,J. Vall,25,Sweden,57,60,IFK Norrköping,110.0,1.0,Left,1.0,2.0,LWB,2017,2019-01-01,6.0,181.0,146.0,si,0
16350,225845,N. Araya,19,Chile,57,69,CD Antofagasta,140.0,1.0,Right,1.0,1.0,GK,2016,2023-01-01,5.75,152.0,217.0,no,7
16351,239926,F. Brandhof,21,Denmark,57,65,FC Midtjylland,150.0,2.0,Left,1.0,2.0,CM,2017,2021-01-01,6.0,154.0,225.0,si,0
16352,227895,K. Twardek,21,Canada,57,66,Sligo Rovers,160.0,1.0,Right,1.0,2.0,LM,2018,2019-01-01,6.083333333333333,174.0,280.0,si,0
16353,239927,O. Ottesen,19,Denmark,57,67,FC Midtjylland,120.0,1.0,Right,1.0,1.0,GK,2017,2019-01-01,6.0,159.0,180.0,si,0
16354,199480,P. O'Conor,30,Republic of Ireland,57,57,Bray Wanderers,100.0,1.0,Right,1.0,2.0,RCM,2018,2018-01-01,6.083333333333333,176.0,155.0,si,0
16355,242488,Y. Zabaleta,21,Colombia,57,66,Itagüí Leones FC,160.0,1.0,Right,1.0,2.0,LW,2017,2021-01-01,5.75,154.0,248.0,si,0
16356,245816,K. Stanek,18,Poland,57,68,Piast Gliwice,170.0,1.0,Right,1.0,2.0,ST,2018,2021-01-01,6.083333333333333,170.0,264.0,si,0
16357,226105,J. McKay,21,Scotland,57,65,Cardiff City,160.0,5.0,Left,1.0,2.0,ST,2018,2020-01-01,6.25,187.0,352.0,si,0
